order_id,order_date,customer_id,region,state,segment,category,product,sales_channel,payment_method,quantity,unit_price,discount,gross_sales,discount_amount,sales,cost,profit,profit_margin,shipping_cost,delivery_days,customer_rating
ORD02958,2025-03-13,CUST0305,West,Goa,Corporate,Furniture,Bookshelf,Partner,Debit Card,2,930.26,0.05,1860.52,93.03,1767.49,1041.73,725.77,0.4106,253.31,8,5.0
ORD02959,2023-03-11,CUST0256,West,Goa,Consumer,Clothing,Backpack,Store,Net Banking,4,513.22,0.15,2052.88,307.93,1744.95,1356.78,388.17,0.2225,48.3,7,4.3
ORD02960,2023-09-29,CUST0392,West,Rajasthan,Consumer,Furniture,Office Chair,Online,Credit Card,3,777.07,0.15,2331.21,349.68,1981.53,1186.39,795.13,0.4013,137.25,10,4.4
ORD02961,2025-01-14,CUST0587,South,Andhra Pradesh,Consumer,Furniture,Office Chair,Online,Credit Card,6,1365.4,0.1,8192.4,819.24,7373.16,5646.41,1726.75,0.2342,274.22,8,3.8
ORD02962,2023-08-11,CUST0497,South,Andhra Pradesh,Corporate,Clothing,T-Shirt,Partner,UPI,1,534.8,0.2,534.8,106.96,427.84,253.96,173.88,0.4064,45.45,3,4.0
ORD02963,2022-12-10,CUST0622,Central,Chhattisgarh,Consumer,Home Appliances,Vacuum Cleaner,Online,Credit Card,9,513.77,0.0,4623.93,0.0,4623.93,3469.24,1154.69,0.2497,105.47,6,4.3
ORD02964,2025-08-10,CUST0457,North,Delhi,Corporate,Clothing,Shoes,Store,Debit Card,5,1232.34,0.15,6161.7,924.25,5237.44,3090.09,2147.35,0.41,150.79,1,4.8
ORD02965,2023-07-25,CUST0006,South,Telangana,Consumer,Electronics,Monitor,Online,Net Banking,5,488.35,0.1,2441.75,244.18,2197.57,1433.44,764.13,0.3477,145.98,7,4.7
ORD02966,2023-09-03,CUST0552,East,Bihar,Consumer,Furniture,Office Chair,Online,Credit Card,4,130.77,0.05,523.08,26.15,496.93,292.56,204.36,0.4113,284.29,4,4.0
ORD02967,2022-08-31,CUST0849,West,Goa,Corporate,Office Supplies,Notebook,Partner,UPI,4,283.7,0.0,1134.8,0.0,1134.8,707.09,427.71,0.3769,130.63,4,4.5
ORD02968,2023-07-15,CUST0950,North,Uttar Pradesh,Small Business,Furniture,Cabinet,Online,Debit Card,1,1423.97,0.05,1423.97,71.2,1352.77,1103.62,249.15,0.1842,86.91,9,4.1
ORD02969,2024-08-17,CUST0717,South,Andhra Pradesh,Small Business,Electronics,Monitor,Online,Credit Card,9,1400.94,0.2,12608.46,2521.69,10086.77,5840.97,4245.8,0.4209,144.58,7,4.3
ORD02970,2022-02-01,CUST0365,North,Uttar Pradesh,Corporate,Office Supplies,Pens,Online,UPI,9,348.85,0.15,3139.65,470.95,2668.7,1760.66,908.04,0.3403,130.88,8,4.7
ORD02971,2023-01-26,CUST0657,West,Maharashtra,Corporate,Office Supplies,Printer Paper,Partner,Net Banking,4,836.95,0.1,3347.8,334.78,3013.02,2207.85,805.17,0.2672,194.52,6,4.5
ORD02972,2022-10-04,CUST0307,South,Telangana,Corporate,Clothing,Shoes,Online,Debit Card,10,218.99,0.0,2189.9,0.0,2189.9,1260.38,929.52,0.4245,298.36,2,3.7
ORD02973,2023-06-16,CUST0002,South,Tamil Nadu,Consumer,Home Appliances,Blender,Store,UPI,10,1016.9,0.25,10169.0,2542.25,7626.75,4419.24,3207.51,0.4206,174.4,3,4.4
ORD02974,2025-03-23,CUST0158,South,Telangana,Consumer,Clothing,Jeans,Online,Cash,4,290.18,0.05,1160.72,58.04,1102.68,649.13,453.55,0.4113,149.42,4,5.0
ORD02975,2023-01-18,CUST0928,Central,Madhya Pradesh,Consumer,Office Supplies,Stapler,Store,Net Banking,7,88.94,0.1,622.58,62.26,560.32,405.76,154.57,0.2759,186.28,2,3.1
ORD02976,2024-12-27,CUST0818,South,Karnataka,Consumer,Office Supplies,File Folder,Partner,Credit Card,4,1239.97,0.15,4959.88,743.98,4215.9,3353.84,862.06,0.2045,294.34,1,4.0
ORD02977,2024-06-02,CUST0228,North,Delhi,Consumer,Home Appliances,Coffee Maker,Online,UPI,1,498.22,0.0,498.22,0.0,498.22,385.13,113.09,0.227,194.94,9,3.4
ORD02978,2022-08-02,CUST0199,East,Bihar,Small Business,Furniture,Sofa,Online,UPI,9,176.16,0.15,1585.44,237.82,1347.62,1098.89,248.74,0.1846,54.42,10,4.1
ORD02979,2023-01-11,CUST0764,Central,Chhattisgarh,Consumer,Home Appliances,Air Cooler,Online,UPI,2,1253.35,0.0,2506.7,0.0,2506.7,1769.97,736.73,0.2939,275.55,2,4.5
ORD02980,2024-01-14,CUST0400,West,Rajasthan,Corporate,Clothing,Jacket,Store,UPI,5,1147.16,0.0,5735.8,0.0,5735.8,4643.7,1092.1,0.1904,185.43,5,3.6
ORD02981,2022-08-01,CUST0083,Central,Madhya Pradesh,Corporate,Furniture,Bookshelf,Online,Credit Card,4,1030.38,0.15,4121.52,618.23,3503.29,2215.24,1288.05,0.3677,64.27,7,3.4
ORD02982,2022-03-20,CUST0975,West,Goa,Consumer,Clothing,Jacket,Online,,8,1368.2,0.0,10945.6,0.0,10945.6,7265.76,3679.84,0.3362,84.54,2,4.9
ORD02983,2023-09-20,CUST0439,North,Haryana,Consumer,Home Appliances,Vacuum Cleaner,Online,UPI,6,741.5,0.1,4449.0,444.9,4004.1,2630.42,1373.68,0.3431,53.75,6,4.3
ORD02984,2023-08-27,CUST0441,West,Rajasthan,Consumer,Furniture,Office Chair,Online,UPI,7,205.16,0.05,1436.12,71.81,1364.31,767.82,596.5,0.4372,289.01,10,4.6
ORD02985,2024-02-21,CUST0462,South,Karnataka,Corporate,Home Appliances,Microwave,Online,Net Banking,2,106.1,0.1,212.2,21.22,190.98,147.82,43.16,0.226,39.84,8,4.5
ORD02986,2025-11-05,CUST0045,East,West Bengal,Small Business,Electronics,Tablet,Partner,Net Banking,4,487.88,0.0,1951.52,0.0,1951.52,1086.36,865.16,0.4433,234.04,7,3.5
ORD02987,2024-09-27,CUST0436,South,Karnataka,Consumer,Office Supplies,Notebook,Partner,UPI,4,143.94,0.15,575.76,86.36,489.4,365.61,123.78,0.2529,114.54,6,4.6
ORD02988,2023-11-11,CUST0711,South,Karnataka,Small Business,Furniture,Office Chair,Online,UPI,2,810.23,0.0,1620.46,0.0,1620.46,1069.35,551.11,0.3401,42.71,8,3.7
ORD02989,2022-02-27,CUST0175,Central,Chhattisgarh,Consumer,Office Supplies,Pens,Store,UPI,10,36.53,0.15,365.3,54.8,310.5,171.3,139.2,0.4483,141.48,2,3.6
ORD02990,2024-11-15,CUST0545,South,Telangana,Corporate,Electronics,Monitor,Store,UPI,4,673.99,0.15,2695.96,404.39,2291.57,1439.76,851.81,0.3717,20.08,4,4.6
ORD02991,2024-05-30,CUST0384,Central,Chhattisgarh,Corporate,Furniture,Sofa,Store,Cash,9,280.01,0.1,2520.09,252.01,2268.08,1459.41,808.67,0.3565,248.84,4,3.1
ORD02992,2023-03-23,CUST0866,North,Haryana,Consumer,Office Supplies,Pens,Online,UPI,8,561.88,0.2,4495.04,899.01,3596.03,2914.47,681.56,0.1895,171.74,7,3.3
ORD02993,2022-03-07,CUST0408,North,Haryana,Consumer,Office Supplies,Stapler,Online,Debit Card,1,1017.43,0.0,1017.43,0.0,1017.43,741.19,276.24,0.2715,146.49,7,3.7
ORD02994,2025-07-01,CUST0547,Central,Madhya Pradesh,Consumer,Furniture,Sofa,Store,UPI,8,536.18,0.05,4289.44,214.47,4074.97,2839.29,1235.68,0.3032,252.18,3,3.0
ORD02995,2024-12-03,CUST0192,West,Maharashtra,Consumer,Office Supplies,Notebook,Store,UPI,9,521.89,0.0,4697.01,0.0,4697.01,2744.48,1952.53,0.4157,165.41,4,4.0
ORD02996,2025-01-25,CUST0085,West,Goa,Corporate,Office Supplies,Pens,Online,UPI,8,1486.26,0.05,11890.08,594.5,11295.58,7405.36,3890.22,0.3444,186.68,1,3.7
ORD02997,2024-10-08,CUST0856,South,Telangana,Consumer,Furniture,Office Chair,Online,UPI,10,1082.44,0.25,10824.4,2706.1,8118.3,4543.46,3574.84,0.4403,248.15,8,4.2
ORD02998,2022-08-15,CUST0613,East,Jharkhand,Corporate,Office Supplies,Pens,Online,Credit Card,1,778.08,0.0,778.08,0.0,778.08,587.96,190.12,0.2443,221.76,4,5.0
ORD02999,2024-02-13,CUST0464,West,Maharashtra,Consumer,Office Supplies,Notebook,Online,Credit Card,8,875.37,0.15,7002.96,1050.44,5952.52,3535.5,2417.02,0.4061,204.53,5,3.3
ORD03000,2023-11-10,CUST0316,West,Rajasthan,Corporate,Clothing,T-Shirt,Online,Debit Card,5,935.97,0.15,4679.85,701.98,3977.87,2826.27,1151.6,0.2895,217.16,5,3.2
ORD03001,2025-12-30,CUST0721,East,Jharkhand,Corporate,Clothing,T-Shirt,Online,Debit Card,9,51.49,0.0,463.41,0.0,463.41,342.38,121.03,0.2612,93.63,1,3.7
ORD03002,2023-08-24,CUST0029,Central,Madhya Pradesh,Corporate,Electronics,Tablet,Online,Credit Card,9,134.19,0.2,1207.71,241.54,966.17,627.0,339.17,0.351,52.83,1,3.5
ORD03003,2023-01-14,CUST0274,West,Rajasthan,Consumer,Clothing,T-Shirt,Store,Net Banking,6,979.05,0.25,5874.3,1468.57,4405.72,3175.65,1230.08,0.2792,194.35,7,4.0
ORD03004,2025-04-16,CUST0186,Central,Madhya Pradesh,Consumer,Clothing,Jeans,Online,Debit Card,3,556.24,0.2,1668.72,333.74,1334.98,1009.7,325.28,0.2437,82.72,1,5.0
ORD03005,2025-12-21,CUST0048,West,Maharashtra,Small Business,Electronics,Smartphone,Store,Cash,7,97.33,0.1,681.31,68.13,613.18,367.73,245.45,0.4003,33.33,9,5.0
ORD03006,2023-12-10,CUST0267,West,Goa,Consumer,Office Supplies,Printer Paper,Store,Credit Card,3,456.81,0.05,1370.43,68.52,1301.91,927.26,374.65,0.2878,91.21,6,3.7
ORD03007,2022-11-03,CUST0387,North,Haryana,Consumer,Office Supplies,Stapler,Online,Credit Card,7,208.47,0.05,1459.29,72.96,1386.33,1037.18,349.15,0.2519,221.68,1,3.4
ORD03008,2024-02-18,CUST0682,South,Andhra Pradesh,Consumer,Clothing,T-Shirt,Online,UPI,8,1375.73,0.1,11005.84,1100.58,9905.26,6402.79,3502.47,0.3536,218.36,1,3.5
ORD03009,2023-05-19,CUST0146,Central,Chhattisgarh,Corporate,Electronics,Smartphone,Store,Credit Card,5,316.34,0.05,1581.7,79.08,1502.61,892.36,610.25,0.4061,272.91,5,4.2
ORD03010,2022-09-25,CUST0016,South,Telangana,Corporate,Office Supplies,Stapler,Online,Cash,5,228.38,0.15,1141.9,171.28,970.62,608.82,361.8,0.3727,209.06,3,4.0
ORD03011,2022-01-08,CUST0297,North,Uttar Pradesh,Corporate,Home Appliances,Blender,Partner,Credit Card,4,944.86,0.15,3779.44,566.92,3212.52,2576.22,636.3,0.1981,143.12,8,4.0
ORD03012,2023-05-23,CUST0449,South,Telangana,Consumer,Furniture,Bookshelf,Partner,Debit Card,3,790.04,0.05,2370.12,118.51,2251.61,1455.69,795.92,0.3535,92.94,8,3.7
ORD03013,2023-04-21,CUST0555,South,Karnataka,Consumer,Furniture,Cabinet,Store,Cash,8,870.26,0.1,6962.08,696.21,6265.87,3628.44,2637.44,0.4209,232.35,10,4.1
ORD03014,2025-08-13,CUST0427,Central,Chhattisgarh,Small Business,Furniture,Office Chair,Store,Debit Card,6,662.38,0.25,3974.28,993.57,2980.71,1705.97,1274.74,0.4277,135.35,8,5.0
ORD03015,2022-06-13,CUST0347,Central,Madhya Pradesh,Consumer,Clothing,Backpack,Store,Credit Card,6,708.75,0.05,4252.5,212.62,4039.88,2418.81,1621.07,0.4013,248.34,6,4.8
ORD03016,2023-04-30,CUST0287,East,Jharkhand,Consumer,Furniture,Cabinet,Online,Debit Card,2,1171.51,0.05,2343.02,117.15,2225.87,1300.86,925.01,0.4156,258.46,5,5.0
ORD03017,2024-12-31,CUST0493,North,Uttar Pradesh,Corporate,Furniture,Bookshelf,Partner,UPI,4,341.58,0.0,1366.32,0.0,1366.32,934.1,432.22,0.3163,118.44,5,4.1
ORD03018,2023-07-21,CUST0284,West,Maharashtra,Consumer,Home Appliances,Vacuum Cleaner,Online,Credit Card,5,603.85,0.05,3019.25,150.96,2868.29,1846.72,1021.57,0.3562,116.27,6,3.3
ORD03019,2024-06-23,CUST1000,West,Gujarat,Consumer,Office Supplies,Pens,Online,UPI,10,1437.37,0.05,14373.7,718.68,13655.02,10612.4,3042.62,0.2228,275.82,6,2.7
ORD03020,2023-07-13,CUST0563,Central,Chhattisgarh,Consumer,Home Appliances,Air Cooler,Online,Net Banking,5,297.13,0.0,1485.65,0.0,1485.65,1170.53,315.12,0.2121,131.23,10,4.4
ORD03021,2022-08-26,CUST0539,East,West Bengal,Consumer,Clothing,Jeans,Store,Net Banking,3,451.25,0.0,1353.75,0.0,1353.75,917.55,436.2,0.3222,217.91,9,3.1
ORD03022,2025-02-01,CUST0521,South,Tamil Nadu,Consumer,Furniture,Office Chair,Online,Credit Card,10,299.48,0.1,2994.8,299.48,2695.32,2129.04,566.28,0.2101,125.79,7,5.0
ORD03023,2025-05-18,CUST0377,East,Odisha,Small Business,Office Supplies,Pens,Partner,Credit Card,5,45.44,0.05,227.2,11.36,215.84,144.96,70.88,0.3284,224.76,6,4.0
ORD03024,2023-07-08,CUST0380,Central,Chhattisgarh,Consumer,Furniture,Office Chair,Online,Debit Card,5,415.7,0.0,2078.5,0.0,2078.5,1503.44,575.06,0.2767,68.61,10,3.8
ORD03025,2024-04-07,CUST0422,West,Gujarat,Consumer,Furniture,Office Chair,Store,UPI,2,84.0,0.2,168.0,33.6,134.4,79.82,54.58,0.4061,254.05,7,4.0
ORD03026,2023-04-13,CUST0932,West,Goa,Corporate,Clothing,T-Shirt,Online,Debit Card,5,244.71,0.1,1223.55,122.36,1101.2,621.29,479.9,0.4358,295.28,3,4.1
ORD03027,2025-07-15,CUST0828,South,Telangana,Small Business,Furniture,Bookshelf,Online,Net Banking,3,553.58,0.0,1660.74,0.0,1660.74,985.19,675.55,0.4068,234.42,2,4.6
ORD03028,2023-01-21,CUST0764,West,Gujarat,Consumer,Electronics,Monitor,Online,UPI,3,45.77,0.2,137.31,27.46,109.85,67.89,41.96,0.382,120.55,10,4.0
ORD03029,2024-02-14,CUST0745,West,Gujarat,Small Business,Office Supplies,Printer Paper,Online,Credit Card,5,1133.14,0.05,5665.7,283.29,5382.42,4051.69,1330.72,0.2472,175.46,7,4.1
ORD03030,2024-04-27,CUST0219,South,Telangana,Corporate,Office Supplies,Pens,Online,UPI,9,1196.45,0.05,10768.05,538.4,10229.65,6105.53,4124.12,0.4032,207.49,3,4.3
ORD03031,2023-01-22,CUST0057,East,Bihar,Consumer,Electronics,Monitor,Partner,Credit Card,2,625.95,0.2,1251.9,250.38,1001.52,586.17,415.35,0.4147,74.0,4,4.1
ORD03032,2024-05-26,CUST0687,South,Tamil Nadu,Consumer,Clothing,T-Shirt,Online,Debit Card,9,1477.23,0.0,13295.07,0.0,13295.07,10642.1,2652.97,0.1995,99.21,2,3.1
ORD03033,2022-09-16,CUST0114,South,Tamil Nadu,Consumer,Furniture,Desk,Store,Credit Card,3,1023.31,0.2,3069.93,613.99,2455.94,1807.52,648.43,0.264,244.5,5,3.7
ORD03034,2022-10-10,CUST0730,North,Delhi,Corporate,Furniture,Cabinet,Online,Credit Card,7,1119.43,0.15,7836.01,1175.4,6660.61,4514.51,2146.1,0.3222,284.68,5,4.7
ORD03035,2022-02-09,CUST0246,South,Andhra Pradesh,Consumer,Office Supplies,Pens,Online,UPI,1,300.57,0.05,300.57,15.03,285.54,164.37,121.17,0.4244,96.24,10,5.0
ORD03036,2023-05-01,CUST0475,East,Odisha,Consumer,Clothing,Jacket,Online,UPI,1,1258.59,0.0,1258.59,0.0,1258.59,981.68,276.91,0.22,61.32,10,5.0
ORD03037,2024-07-17,CUST0068,North,Uttar Pradesh,Corporate,Clothing,Backpack,Online,Credit Card,8,1418.39,0.0,11347.12,0.0,11347.12,6572.59,4774.53,0.4208,294.85,1,4.3
ORD03038,2022-08-08,CUST0819,South,Tamil Nadu,Consumer,Clothing,T-Shirt,Partner,Cash,9,365.92,0.0,3293.28,0.0,3293.28,2354.64,938.64,0.285,109.59,4,3.8
ORD03039,2025-02-26,CUST0058,Central,Madhya Pradesh,Small Business,Furniture,Desk,Store,Debit Card,3,1034.4,0.2,3103.2,620.64,2482.56,1812.95,669.61,0.2697,237.97,3,4.8
ORD03040,2024-10-11,CUST0304,East,Bihar,Small Business,Clothing,T-Shirt,Online,Credit Card,6,1124.21,,6745.26,674.53,6070.73,3994.77,2075.96,0.342,126.12,7,3.8
ORD03041,2024-10-20,CUST0998,West,Maharashtra,Consumer,Electronics,Headphones,Store,Credit Card,3,468.18,0.0,1404.54,0.0,1404.54,1118.05,286.49,0.204,285.74,5,3.7
ORD03042,2023-09-05,CUST0315,South,Telangana,Small Business,Home Appliances,Vacuum Cleaner,Online,UPI,6,720.39,0.1,4322.34,432.23,3890.11,2192.81,1697.3,0.4363,187.87,6,4.3
ORD03043,2024-07-16,CUST0076,West,Maharashtra,Consumer,Clothing,Shoes,Store,Cash,7,159.85,0.05,1118.95,55.95,1063.0,819.46,243.54,0.2291,136.23,2,2.5
ORD03044,2023-11-19,CUST0303,North,Haryana,Consumer,Home Appliances,Vacuum Cleaner,Store,UPI,5,272.05,0.05,1360.25,68.01,1292.24,903.95,388.29,0.3005,69.93,1,4.0
ORD03045,2023-09-05,CUST0911,West,Maharashtra,Consumer,Furniture,Sofa,Store,Cash,3,106.43,0.0,319.29,0.0,319.29,228.3,90.99,0.285,91.56,3,4.0
ORD03046,2022-09-17,CUST0623,North,Delhi,Corporate,Clothing,Backpack,Online,Debit Card,8,846.85,0.15,6774.8,1016.22,5758.58,4701.55,1057.03,0.1836,259.95,10,3.9
ORD03047,2024-09-16,CUST0624,West,Maharashtra,Corporate,Office Supplies,Pens,Online,Debit Card,5,943.52,0.0,4717.6,0.0,4717.6,3336.83,1380.77,0.2927,35.94,3,3.9
ORD03048,2024-08-23,CUST0734,South,Andhra Pradesh,Consumer,Furniture,Bookshelf,Online,UPI,1,1375.44,0.1,1375.44,137.54,1237.9,947.23,290.66,0.2348,63.92,10,4.9
ORD03049,2023-01-01,CUST0718,West,Goa,Consumer,Electronics,Headphones,Partner,UPI,9,820.14,0.0,7381.26,0.0,7381.26,4365.67,3015.59,0.4085,73.94,7,3.0
ORD03050,2023-06-28,CUST0584,East,Odisha,Consumer,Electronics,Smartphone,Partner,Debit Card,3,402.01,0.1,1206.03,120.6,1085.43,834.16,251.27,0.2315,39.79,7,4.3
ORD03051,2023-10-11,CUST0889,East,Odisha,Small Business,Home Appliances,Air Cooler,Online,Net Banking,2,103.32,0.05,206.64,10.33,196.31,148.31,48.0,0.2445,211.98,10,4.4
ORD03052,2024-03-24,CUST0476,North,Uttar Pradesh,Small Business,Home Appliances,Vacuum Cleaner,Store,Credit Card,3,1329.16,0.0,3987.48,0.0,3987.48,3235.4,752.08,0.1886,294.76,6,5.0
ORD03053,2024-11-05,CUST0863,West,Maharashtra,Corporate,Office Supplies,Pens,Partner,Debit Card,7,726.1,0.1,5082.7,508.27,4574.43,3671.63,902.8,0.1974,58.98,4,4.2
ORD03054,2025-02-26,CUST0002,Central,Chhattisgarh,Corporate,Office Supplies,Printer Paper,Online,UPI,10,1109.92,0.1,11099.2,1109.92,9989.28,6071.25,3918.03,0.3922,243.7,8,4.3
ORD03055,2023-07-29,CUST0847,West,Maharashtra,Corporate,Electronics,Laptop,Store,UPI,8,36.75,0.05,294.0,14.7,279.3,188.68,90.62,0.3245,69.42,10,4.0
ORD03056,2025-02-06,CUST0701,North,Delhi,Consumer,Clothing,Jeans,Online,Debit Card,2,739.89,0.15,1479.78,221.97,1257.81,1001.35,256.47,0.2039,292.66,2,4.2
ORD03057,2024-10-09,CUST0040,South,Telangana,Consumer,Electronics,Laptop,Online,Debit Card,7,498.7,0.05,3490.9,174.54,3316.36,2397.75,918.61,0.277,161.97,7,4.0
ORD03058,2023-11-01,CUST0683,Central,Chhattisgarh,Corporate,Electronics,Monitor,Online,UPI,5,60.04,0.15,300.2,45.03,255.17,172.29,82.88,0.3248,257.3,1,3.3
ORD03059,2022-09-26,CUST0048,East,Jharkhand,Consumer,Office Supplies,File Folder,Online,UPI,9,1166.87,0.1,10501.83,1050.18,9451.65,5476.41,3975.24,0.4206,67.76,8,4.2
ORD03060,2025-03-31,CUST0712,West,Goa,Consumer,Home Appliances,Coffee Maker,Store,Net Banking,7,776.66,0.2,5436.62,1087.32,4349.3,2805.19,1544.11,0.355,267.87,5,4.1
ORD03061,2025-07-07,CUST0965,Central,Chhattisgarh,Small Business,Office Supplies,Stapler,Online,UPI,1,509.77,0.1,509.77,50.98,458.79,334.74,124.05,0.2704,42.86,6,3.7
ORD03062,2024-07-12,CUST0057,Central,Madhya Pradesh,Small Business,Office Supplies,Printer Paper,Online,Debit Card,1,1211.61,0.0,1211.61,0.0,1211.61,920.54,291.07,0.2402,26.41,6,4.2
ORD03063,2025-01-30,CUST0512,East,Jharkhand,Consumer,Office Supplies,Printer Paper,Online,Cash,6,678.68,0.15,4072.08,610.81,3461.27,2321.59,1139.67,0.3293,218.51,1,4.8
ORD03064,2022-09-04,CUST0708,South,Tamil Nadu,Corporate,Electronics,Tablet,Store,Net Banking,9,20.19,0.15,181.71,27.26,154.45,87.28,67.18,0.4349,49.83,7,3.8
ORD03065,2022-05-11,CUST0012,South,Tamil Nadu,Small Business,Clothing,T-Shirt,Store,Debit Card,1,1417.5,0.25,1417.5,354.38,1063.12,766.47,296.66,0.279,262.42,3,5.0
ORD03066,2022-12-19,CUST0458,West,Goa,Consumer,Electronics,Smartphone,Store,Credit Card,3,394.69,0.0,1184.07,0.0,1184.07,945.87,238.2,0.2012,193.96,2,4.9
ORD03067,2022-07-15,CUST0324,South,Tamil Nadu,Consumer,Furniture,Office Chair,Online,,5,1248.4,0.1,6242.0,624.2,5617.8,3842.75,1775.05,0.316,112.67,7,3.5
ORD03068,2024-07-18,CUST0691,South,Karnataka,Consumer,Office Supplies,Notebook,Store,,4,1227.38,0.1,4909.52,490.95,4418.57,3537.84,880.73,0.1993,97.64,10,3.7
ORD03069,2025-11-06,CUST0586,South,Andhra Pradesh,Consumer,Office Supplies,Notebook,Partner,Net Banking,1,256.13,0.15,256.13,38.42,217.71,140.56,77.16,0.3544,42.94,9,3.9
ORD03070,2024-10-18,CUST0541,North,Uttar Pradesh,Small Business,Furniture,Office Chair,Online,Net Banking,10,718.89,0.25,7188.9,1797.22,5391.67,4255.75,1135.92,0.2107,212.28,4,3.2
ORD03071,2023-10-07,CUST0092,West,Maharashtra,Consumer,Office Supplies,Stapler,Store,Net Banking,4,74.7,0.1,298.8,29.88,268.92,205.0,63.92,0.2377,276.77,7,3.4
ORD03072,2022-08-15,CUST0797,West,Gujarat,Consumer,Office Supplies,Stapler,Partner,Debit Card,4,541.51,0.15,2166.04,324.91,1841.13,1490.71,350.42,0.1903,231.9,5,2.7
ORD03073,2023-12-02,CUST0339,East,Bihar,Consumer,Office Supplies,File Folder,Store,UPI,10,1100.5,0.05,11005.0,550.25,10454.75,7982.99,2471.76,0.2364,193.43,10,4.4
ORD03074,2022-09-22,CUST0371,South,Karnataka,Consumer,Furniture,Sofa,Store,Debit Card,4,367.05,0.05,1468.2,73.41,1394.79,888.2,506.59,0.3632,53.24,10,4.4
ORD03075,2025-10-27,CUST0619,Central,Chhattisgarh,Consumer,Electronics,Smartphone,Store,Credit Card,3,188.93,0.05,566.79,28.34,538.45,427.07,111.38,0.2068,251.74,7,3.1
ORD03076,2025-12-28,CUST0759,North,Haryana,Corporate,Office Supplies,Stapler,Online,UPI,7,768.08,0.0,5376.56,0.0,5376.56,3929.34,1447.22,0.2692,290.31,1,3.1
ORD03077,2023-10-08,CUST0256,West,Rajasthan,Consumer,Clothing,Jeans,Store,Credit Card,1,812.42,0.05,812.42,40.62,771.8,458.26,313.54,0.4062,93.59,10,4.0
ORD03078,2022-07-30,CUST0909,Central,Madhya Pradesh,Corporate,Furniture,Desk,Store,UPI,2,1018.61,0.0,2037.22,0.0,2037.22,1145.75,891.47,0.4376,137.7,9,4.1
ORD03079,2025-11-01,CUST0501,South,Telangana,Corporate,Home Appliances,Microwave,Online,UPI,1,1142.32,0.1,1142.32,114.23,1028.09,667.0,361.09,0.3512,23.93,6,4.8
ORD03080,2025-11-19,CUST0953,East,Odisha,Consumer,Furniture,Cabinet,Partner,Net Banking,4,1048.28,0.1,4193.12,419.31,3773.81,2877.35,896.46,0.2375,252.93,8,3.6
ORD03081,2024-07-31,CUST0098,Central,Madhya Pradesh,Corporate,Electronics,Laptop,Store,Credit Card,5,1270.44,0.15,6352.2,952.83,5399.37,3870.91,1528.46,0.2831,25.81,9,3.6
ORD03082,2025-10-19,CUST0046,South,Telangana,Corporate,Furniture,Office Chair,Online,Net Banking,10,346.02,0.1,3460.2,346.02,3114.18,2156.02,958.16,0.3077,156.22,1,4.1
ORD03083,2023-04-02,CUST0020,East,Bihar,Consumer,Home Appliances,Air Cooler,Store,Cash,5,861.1,0.1,4305.5,430.55,3874.95,2135.12,1739.83,0.449,181.41,5,4.7
ORD03084,2023-12-26,CUST0978,East,West Bengal,Consumer,Clothing,Shoes,Online,Net Banking,2,549.74,0.05,1099.48,54.97,1044.51,697.3,347.21,0.3324,35.55,7,4.9
ORD03085,2025-06-03,CUST0059,South,Andhra Pradesh,Corporate,Home Appliances,Blender,Store,Net Banking,3,1443.74,0.2,4331.22,866.24,3464.98,2053.29,1411.68,0.4074,69.19,8,3.4
ORD03086,2024-09-08,CUST0240,West,Rajasthan,Small Business,Furniture,Sofa,Online,UPI,4,668.82,0.0,2675.28,0.0,2675.28,1799.75,875.53,0.3273,241.43,3,4.7
ORD03087,2025-02-28,CUST0376,Central,Chhattisgarh,Consumer,Home Appliances,Air Cooler,Partner,Debit Card,10,1440.18,0.25,14401.8,3600.45,10801.35,8833.11,1968.24,0.1822,90.71,8,3.5
ORD03088,2023-08-11,CUST0036,West,Goa,Consumer,Furniture,Bookshelf,Online,UPI,6,1157.06,0.1,6942.36,694.24,6248.12,4920.24,1327.88,0.2125,222.92,5,2.9
ORD03089,2023-04-21,CUST0513,North,Delhi,Consumer,Clothing,Jeans,Store,UPI,6,1081.92,0.0,6491.52,0.0,6491.52,4114.78,2376.74,0.3661,229.77,1,4.1
ORD03090,2024-09-12,CUST0858,North,Punjab,Consumer,Clothing,Jeans,Partner,UPI,2,744.97,0.05,1489.94,74.5,1415.44,1005.31,410.13,0.2898,134.05,4,4.8
ORD03091,2025-07-24,CUST0387,West,Gujarat,Corporate,Electronics,Monitor,Online,Net Banking,2,673.42,0.0,1346.84,0.0,1346.84,923.35,423.49,0.3144,37.85,2,3.9
ORD03092,2022-06-05,CUST0812,North,Uttar Pradesh,Consumer,Clothing,Jeans,Store,Debit Card,9,796.92,0.0,7172.28,0.0,7172.28,4196.59,2975.69,0.4149,23.03,5,4.7
ORD03093,2025-05-26,CUST0183,West,Maharashtra,Consumer,Office Supplies,File Folder,Online,Credit Card,2,451.05,0.05,902.1,45.1,857.0,700.38,156.62,0.1828,157.9,4,3.5
ORD03094,2022-07-09,CUST0316,East,Odisha,Consumer,Home Appliances,Coffee Maker,Store,UPI,2,1358.2,0.1,2716.4,271.64,2444.76,1625.27,819.49,0.3352,40.01,2,4.1
